scenario_id,timestamp,road_id,u,v,key,road_type,length_m,traffic_density,vehicle_count,average_speed,free_flow_speed,congestion,congestion_level,flow_pcu_h,road_status,incident_type
sudden_congestion,2026-08-27 15:00:00,1337420594_3670021924_0,1337420594,3670021924,0,secondary,36.7,27.33,1,49.8,60.0,0.1708,low,1359.6,open,
clearing,2026-08-27 21:00:00,2245995091_2245995093_0,2245995091,2245995093,0,primary,19.4,36.88,1,48.9,60.0,0.1844,low,1804.7,open,
peak_hour,2026-08-27 18:30:00,3598275145_662741315_0,3598275145,662741315,0,secondary,58.8,133.63,11,15.2,50.0,0.696,heavy,2031.2,open,
road_closure,2026-08-27 16:00:00,2236175282_2236175303_0,2236175282,2236175303,0,trunk,344.4,69.79,33,42.6,60.0,0.2908,low,2969.8,open,
clearing,2026-08-27 21:00:00,12386830347_11190360448_0,12386830347,11190360448,0,primary,34.4,51.7,2,36.3,45.0,0.1939,low,1875.4,open,
sudden_congestion,2026-08-27 15:00:00,2234840825_3949469245_0,2234840825,3949469245,0,secondary,85.7,19.48,2,33.5,40.0,0.1623,low,652.7,open,
heavy_congestion,2026-08-27 18:30:00,2089831530_3683838606_0,2089831530,3683838606,0,primary,62.3,190.0,16,5.0,60.0,0.95,severe,950.0,open,
normal,2026-08-27 14:00:00,4009673582_12062469751_0,4009673582,12062469751,0,trunk,9.9,36.59,0,50.9,60.0,0.1524,low,1860.6,open,
multiple_congested,2026-08-27 18:00:00,3147189450_308796014_0,3147189450,308796014,0,primary,10.7,190.0,3,5.0,60.0,0.95,severe,950.0,open,
road_closure,2026-08-27 16:00:00,2234668055_2234667945_0,2234668055,2234667945,0,primary,689.3,108.95,102,26.6,45.0,0.4086,moderate,2899.7,open,
normal,2026-08-27 14:00:00,308532015_3612560721_0,308532015,3612560721,0,secondary,48.1,40.57,3,39.4,50.0,0.2113,low,1599.7,open,
sudden_congestion,2026-08-27 15:00:00,596391665_3612537914_0,596391665,3612537914,0,secondary,21.0,59.69,2,29.0,38.0,0.2363,low,1732.3,open,
peak_hour,2026-08-27 18:30:00,8630789188_8630789178_0,8630789188,8630789178,0,secondary,74.8,135.22,14,17.7,38.0,0.5353,heavy,2388.1,open,
road_closure,2026-08-27 16:00:00,13111789122_13111789121_0,13111789122,13111789121,0,primary_link,8.1,124.39,1,20.7,30.0,0.311,moderate,2571.2,open,
sudden_congestion,2026-08-27 15:00:00,1779502574_1779502570_0,1779502574,1779502570,0,primary,14.1,52.9,1,44.1,60.0,0.2645,low,2334.6,open,
clearing,2026-08-27 21:00:00,2234759331_2234759327_0,2234759331,2234759327,0,primary,14.3,31.38,1,39.7,45.0,0.1177,low,1246.0,open,
sudden_congestion,2026-08-27 15:00:00,2782802481_2782802462_0,2782802481,2782802462,0,secondary,37.5,49.01,2,30.6,38.0,0.194,low,1501.0,open,
multiple_congested,2026-08-27 18:00:00,7571991443_660557922_0,7571991443,660557922,0,secondary,209.5,144.14,41,16.3,38.0,0.5705,heavy,2352.2,open,
peak_hour,2026-08-27 18:30:00,660558113_7579290959_0,660558113,7579290959,0,secondary,20.3,173.82,5,11.9,38.0,0.688,heavy,2060.5,open,
clearing,2026-08-27 21:00:00,2245996396_10617420741_0,2245996396,10617420741,0,secondary,6.8,40.23,0,31.9,38.0,0.1592,low,1285.2,open,
sudden_congestion,2026-08-27 15:00:00,3221217090_11947128384_0,3221217090,11947128384,0,primary,145.5,53.15,10,44.1,60.0,0.2657,low,2341.4,open,
clearing,2026-08-27 21:00:00,3618942510_3618941098_0,3618942510,3618941098,0,secondary,381.1,27.5,14,33.9,38.0,0.1088,low,931.2,open,
road_closure,2026-08-27 16:00:00,3166122534_308767073_0,3166122534,308767073,0,secondary,10.1,103.89,1,22.4,38.0,0.4112,moderate,2324.3,open,
clearing,2026-08-27 21:00:00,3184132019_6862263657_0,3184132019,6862263657,0,secondary,20.8,27.92,1,49.5,60.0,0.1745,low,1382.9,open,
heavy_congestion,2026-08-27 18:30:00,5998182246_9704458736_0,5998182246,9704458736,0,primary,19.1,179.62,5,6.1,60.0,0.8981,severe,1098.2,open,
road_closure,2026-08-27 16:00:00,3602308552_3602308732_0,3602308552,3602308732,0,primary,157.2,80.87,17,35.7,60.0,0.4044,moderate,2890.2,open,
peak_hour,2026-08-27 18:30:00,3085156515_11906681477_0,3085156515,11906681477,0,primary,59.8,242.22,20,5.0,45.0,0.9083,severe,1211.1,open,
multiple_congested,2026-08-27 18:00:00,6151005325_976475909_0,6151005325,976475909,0,secondary,13.3,123.8,2,17.8,50.0,0.6448,heavy,2198.7,open,
peak_hour,2026-08-27 18:30:00,10682728679_5134982710_0,10682728679,5134982710,0,secondary,25.5,209.11,7,6.5,38.0,0.8277,severe,1368.8,open,
peak_hour,2026-08-27 18:30:00,3602313488_9726062486_0,3602313488,9726062486,0,primary,308.2,179.44,75,6.2,60.0,0.8972,severe,1106.6,open,
sudden_congestion,2026-08-27 15:00:00,13984807205_12648963587_0,13984807205,12648963587,0,trunk,171.8,45.69,11,48.6,60.0,0.1904,low,2219.6,open,
heavy_congestion,2026-08-27 18:30:00,11521117724_11521117725_0,11521117724,11521117725,0,trunk_link,13.5,340.55,6,6.0,35.0,0.8277,severe,2053.4,open,
sudden_congestion,2026-08-27 15:00:00,11808948104_1302011987_0,11808948104,1302011987,0,primary,42.9,46.14,3,46.2,60.0,0.2307,low,2129.9,open,
multiple_congested,2026-08-27 18:00:00,4009677241_4009677236_0,4009677241,4009677236,0,trunk,28.0,150.45,6,22.4,60.0,0.6269,heavy,3368.2,open,
normal,2026-08-27 14:00:00,13766702505_13766702506_0,13766702505,13766702506,0,trunk_link,16.9,91.31,2,27.2,35.0,0.2219,low,2486.6,open,
road_closure,2026-08-27 16:00:00,7532280377_7532302987_0,7532280377,7532302987,0,secondary,10.4,103.71,1,22.4,38.0,0.4105,moderate,2323.2,open,
accident,2026-08-27 17:30:00,308775795_308769424_0,308775795,308769424,0,secondary,65.4,181.78,16,10.7,38.0,0.7195,severe,1937.3,open,
peak_hour,2026-08-27 18:30:00,1820106379_2739328898_0,1820106379,2739328898,0,secondary,46.6,184.98,12,10.2,38.0,0.7322,severe,1882.4,open,
road_closure,2026-08-27 16:00:00,2852567135_2593865668_0,2852567135,2593865668,0,secondary,8.0,73.41,1,30.9,50.0,0.3823,moderate,2267.1,open,
heavy_congestion,2026-08-27 18:30:00,2728428407_307062225_0,2728428407,307062225,0,trunk,19.6,225.82,6,10.8,50.0,0.7841,severe,2437.7,open,
sudden_congestion,2026-08-27 15:00:00,7579426746_3614459871_0,7579426746,3614459871,0,secondary,18.3,46.3,1,31.0,38.0,0.1833,low,1437.1,open,
heavy_congestion,2026-08-27 18:30:00,289928688_10736438683_0,289928688,10736438683,0,trunk,58.3,120.39,10,29.9,60.0,0.5016,heavy,3600.0,open,
peak_hour,2026-08-27 18:30:00,7577261126_7577332208_0,7577261126,7577332208,0,secondary,797.1,201.38,218,7.7,38.0,0.7971,severe,1552.3,open,
peak_hour,2026-08-27 18:30:00,308532073_4260400314_0,308532073,4260400314,0,secondary,110.1,163.76,24,7.4,50.0,0.8529,severe,1204.4,open,
multiple_congested,2026-08-27 18:00:00,7679792010_1296541390_0,7679792010,1296541390,0,secondary,296.9,224.21,90,5.0,38.0,0.8875,severe,1121.1,open,
sudden_congestion,2026-08-27 15:00:00,4313322366_4313322365_0,4313322366,4313322365,0,trunk,45.3,31.23,2,52.2,60.0,0.1301,low,1630.0,open,
heavy_congestion,2026-08-27 18:30:00,3664991215_3649030561_0,3664991215,3649030561,0,secondary,41.6,207.36,12,6.8,38.0,0.8208,severe,1412.1,open,
heavy_congestion,2026-08-27 18:30:00,2726689434_2726689485_0,2726689434,2726689485,0,secondary,143.9,131.72,26,10.6,60.0,0.8233,severe,1396.9,open,
peak_hour,2026-08-27 18:30:00,2780909418_2237525001_0,2780909418,2237525001,0,secondary,43.1,192.53,11,9.0,38.0,0.7621,severe,1740.6,open,
sudden_congestion,2026-08-27 15:00:00,3180216575_1779598053_0,3180216575,1779598053,0,secondary,17.2,33.94,1,41.2,50.0,0.1768,low,1396.9,open,
road_closure,2026-08-27 16:00:00,8366839534_1779552127_0,8366839534,1779552127,0,primary,39.1,76.92,4,36.9,60.0,0.3846,moderate,2840.1,open,
clearing,2026-08-27 21:00:00,4342672717_3158827775_0,4342672717,3158827775,0,trunk,28.7,22.83,1,54.3,60.0,0.0951,low,1239.4,open,
peak_hour,2026-08-27 18:30:00,1215782312_13388564741_0,1215782312,13388564741,0,secondary,43.3,183.82,11,10.4,38.0,0.7276,severe,1902.6,open,
sudden_congestion,2026-08-27 15:00:00,2764031721_4191189227_0,2764031721,4191189227,0,secondary,16.3,46.49,1,37.9,50.0,0.2421,low,1761.6,open,
heavy_congestion,2026-08-27 18:30:00,3164363658_978107748_0,3164363658,978107748,0,secondary,83.6,152.0,17,5.0,60.0,0.95,severe,760.0,open,
sudden_congestion,2026-08-27 15:00:00,3157658801_6162492784_0,3157658801,6162492784,0,trunk,15.9,41.33,1,49.7,60.0,0.1722,low,2052.6,open,
peak_hour,2026-08-27 18:30:00,2236889871_310445673_0,2236889871,310445673,0,secondary,54.7,120.26,9,18.7,50.0,0.6264,heavy,2246.7,open,
heavy_congestion,2026-08-27 18:30:00,11539602694_11539602700_0,11539602694,11539602700,0,trunk,33.3,121.47,5,29.6,60.0,0.5061,heavy,3599.5,open,
heavy_congestion,2026-08-27 18:30:00,2247752631_2249639515_0,2247752631,2249639515,0,secondary,84.9,161.51,19,13.7,38.0,0.6393,heavy,2213.6,open,
peak_hour,2026-08-27 18:30:00,3145250141_5573811040_0,3145250141,5573811040,0,secondary,9.6,144.68,2,5.7,60.0,0.9042,severe,831.2,open,
multiple_congested,2026-08-27 18:00:00,10047125837_1657344252_0,10047125837,1657344252,0,secondary,46.9,172.82,11,12.0,38.0,0.6841,heavy,2074.7,open,
sudden_congestion,2026-08-27 15:00:00,12707261439_12311513757_0,12707261439,12311513757,0,secondary,177.0,28.62,7,49.3,60.0,0.1789,low,1410.1,open,
clearing,2026-08-27 21:00:00,2243963430_2243963527_0,2243963430,2243963527,0,secondary,112.1,42.66,6,31.6,38.0,0.1689,low,1347.5,open,
peak_hour,2026-08-27 18:30:00,3208710160_3208710463_0,3208710160,3208710463,0,primary,63.4,167.06,14,16.8,45.0,0.6265,heavy,2808.1,open,
heavy_congestion,2026-08-27 18:30:00,2090103753_3602479311_0,2090103753,3602479311,0,secondary,44.5,205.17,12,7.1,38.0,0.8121,severe,1464.7,open,
peak_hour,2026-08-27 18:30:00,6393193231_6393193228_0,6393193231,6393193228,0,primary,78.4,119.68,13,24.1,60.0,0.5984,heavy,2883.9,open,
sudden_congestion,2026-08-27 15:00:00,3602307344_1748882951_0,3602307344,1748882951,0,secondary,17.1,64.19,1,28.3,38.0,0.2541,low,1819.4,open,
accident,2026-08-27 17:30:00,7220801889_2785085485_0,7220801889,2785085485,0,secondary,45.7,160.85,10,13.8,38.0,0.6367,heavy,2220.6,open,
road_closure,2026-08-27 16:00:00,315060301_315058907_0,315060301,315058907,0,primary,54.2,77.2,6,36.8,60.0,0.386,moderate,2844.1,open,
heavy_congestion,2026-08-27 18:30:00,4310957584_3218826796_0,4310957584,3218826796,0,secondary,449.2,152.0,93,5.0,60.0,0.95,severe,760.0,open,
normal,2026-08-27 14:00:00,11944521816_11944521815_0,11944521816,11944521815,0,primary_link,8.7,71.63,1,24.6,30.0,0.1791,low,1764.1,open,
heavy_congestion,2026-08-27 18:30:00,3602486688_3602486687_0,3602486688,3602486687,0,secondary,9.0,238.34,3,5.0,38.0,0.9434,severe,1191.7,open,
clearing,2026-08-27 21:00:00,2800742482_2726477240_0,2800742482,2726477240,0,secondary,70.2,34.47,3,41.0,50.0,0.1795,low,1414.2,open,
accident,2026-08-27 17:30:00,2782802481_2782802462_0,2782802481,2782802462,0,secondary,37.5,142.38,7,16.6,38.0,0.5636,heavy,2361.2,open,
clearing,2026-08-27 21:00:00,3612547494_3612547594_0,3612547494,3612547594,0,secondary,55.1,28.92,2,33.6,38.0,0.1145,low,973.2,open,
heavy_congestion,2026-08-27 18:30:00,3207276431_308960174_0,3207276431,308960174,0,primary_link,88.5,380.0,46,5.0,30.0,0.95,severe,1900.0,open,
heavy_congestion,2026-08-27 18:30:00,2249701171_3186227070_0,2249701171,3186227070,0,primary,186.4,227.28,57,6.6,45.0,0.8523,severe,1510.6,open,
clearing,2026-08-27 21:00:00,11527773037_4313223691_0,11527773037,4313223691,0,secondary,75.1,37.55,4,32.4,38.0,0.1486,low,1214.8,open,
road_closure,2026-08-27 16:00:00,2852225781_2852310344_0,2852225781,2852310344,0,secondary,17.7,66.37,2,32.7,50.0,0.3457,moderate,2171.4,open,
sudden_congestion,2026-08-27 15:00:00,2934115999_3618949553_0,2934115999,3618949553,0,secondary,47.1,27.6,2,49.6,60.0,0.1725,low,1370.5,open,
clearing,2026-08-27 21:00:00,2803146471_2803146456_0,2803146471,2803146456,0,secondary,60.7,28.67,2,33.7,38.0,0.1135,low,965.8,open,
heavy_congestion,2026-08-27 18:30:00,4184916033_11740820707_0,4184916033,11740820707,0,secondary,8.3,178.11,2,11.2,38.0,0.705,severe,1996.5,open,
multiple_congested,2026-08-27 18:00:00,1748011674_6297948162_0,1748011674,6297948162,0,secondary,68.3,201.33,19,7.7,38.0,0.7969,severe,1553.7,open,
multiple_congested,2026-08-27 18:00:00,2234288264_5611782946_0,2234288264,5611782946,0,secondary,1108.6,237.21,356,5.0,38.0,0.939,severe,1186.1,open,
sudden_congestion,2026-08-27 15:00:00,1596679880_1596680249_0,1596679880,1596680249,0,trunk,121.3,74.55,12,47.6,60.0,0.2071,low,3546.6,open,
sudden_congestion,2026-08-27 15:00:00,1967929615_1967929599_0,1967929615,1967929599,0,secondary,142.7,63.2,12,28.5,38.0,0.2502,low,1800.9,open,
clearing,2026-08-27 21:00:00,12079785369_12079777886_0,12079785369,12079777886,0,secondary,485.1,46.04,30,31.1,38.0,0.1822,low,1430.6,open,
peak_hour,2026-08-27 18:30:00,308532018_3612560814_0,308532018,3612560814,0,secondary,4.8,163.34,1,7.5,50.0,0.8507,severe,1219.2,open,
multiple_congested,2026-08-27 18:00:00,3598269214_8389425219_0,3598269214,8389425219,0,secondary,88.7,165.09,20,7.0,50.0,0.8598,severe,1157.1,open,
road_closure,2026-08-27 16:00:00,2782802294_3598282779_0,2782802294,3598282779,0,secondary,41.9,69.26,4,27.6,38.0,0.2742,low,1910.4,open,
normal,2026-08-27 14:00:00,1427645960_1427645975_0,1427645960,1427645975,0,primary,85.3,45.74,5,37.3,45.0,0.1715,low,1705.1,open,
heavy_congestion,2026-08-27 18:30:00,9729732266_9729732265_0,9729732266,9729732265,0,primary_link,13.5,291.43,5,8.1,30.0,0.7286,severe,2373.1,open,
normal,2026-08-27 14:00:00,3164348351_3164363657_0,3164348351,3164363657,0,secondary,11.3,29.71,0,48.9,60.0,0.1857,low,1451.5,open,
normal,2026-08-27 14:00:00,3791314993_3158856603_0,3791314993,3158856603,0,trunk,9.2,30.32,0,52.4,60.0,0.1263,low,1589.5,open,
clearing,2026-08-27 21:00:00,13088517001_13088465593_0,13088517001,13088465593,0,secondary,10.8,39.27,1,32.1,38.0,0.1555,low,1260.4,open,
normal,2026-08-27 14:00:00,2245996219_2245996243_0,2245996219,2245996243,0,secondary,41.6,36.66,2,32.5,38.0,0.1451,low,1190.8,open,
accident,2026-08-27 17:30:00,10279357896_10279357895_0,10279357896,10279357895,0,secondary,10.9,126.26,2,12.7,60.0,0.7891,severe,1597.4,open,
accident,2026-08-27 17:30:00,2738997528_2738997654_0,2738997528,2738997654,0,secondary,36.0,118.96,6,20.1,38.0,0.4709,moderate,2391.9,open,
road_closure,2026-08-27 16:00:00,3614507004_4193169243_0,3614507004,4193169243,0,secondary,21.1,104.69,3,22.3,38.0,0.4144,moderate,2329.6,open,
road_closure,2026-08-27 16:00:00,3182362250_2249841947_0,3182362250,2249841947,0,secondary,119.9,74.92,12,26.7,38.0,0.2966,low,2002.6,open,
multiple_congested,2026-08-27 18:00:00,3614507004_4193169243_0,3614507004,4193169243,0,secondary,21.1,237.83,7,5.0,38.0,0.9414,severe,1189.2,open,
sudden_congestion,2026-08-27 15:00:00,3612574204_6149728074_0,3612574204,6149728074,0,primary,351.0,38.37,18,48.5,60.0,0.1919,low,1860.5,open,
normal,2026-08-27 14:00:00,308525917_307081804_0,308525917,307081804,0,trunk,52.8,35.46,3,51.1,60.0,0.1477,low,1813.1,open,
peak_hour,2026-08-27 18:30:00,2738998019_2738998014_0,2738998019,2738998014,0,secondary,21.3,221.84,6,5.0,38.0,0.8781,severe,1109.2,open,
clearing,2026-08-27 21:00:00,9691240065_11893540187_0,9691240065,11893540187,0,secondary,23.5,41.32,1,31.8,38.0,0.1636,low,1313.3,open,
accident,2026-08-27 17:30:00,2284444451_2284444431_0,2284444451,2284444431,0,trunk,1215.4,98.62,162,35.3,60.0,0.4109,moderate,3485.8,open,
peak_hour,2026-08-27 18:30:00,11144052282_11144052281_0,11144052282,11144052281,0,primary,26.2,146.06,5,16.2,60.0,0.7303,severe,2363.6,open,
sudden_congestion,2026-08-27 15:00:00,4180421359_7675648371_0,4180421359,7675648371,0,trunk,97.2,52.73,7,46.8,60.0,0.2197,low,2468.7,open,
sudden_congestion,2026-08-27 15:00:00,3614571714_3614571776_0,3614571714,3614571776,0,primary,137.9,64.25,12,34.2,45.0,0.2409,low,2194.6,open,
sudden_congestion,2026-08-27 15:00:00,2854456252_2854456239_0,2854456252,2854456239,0,secondary,65.8,37.22,3,40.3,50.0,0.1939,low,1500.2,open,
accident,2026-08-27 17:30:00,14091869119_14091869120_0,14091869119,14091869120,0,secondary_link,9.9,232.27,3,9.0,28.0,0.6774,heavy,2097.7,open,
road_closure,2026-08-27 16:00:00,11944123575_10716389391_0,11944123575,10716389391,0,motorway_link,770.7,71.96,75,43.8,60.0,0.2699,low,3152.6,open,
normal,2026-08-27 14:00:00,308775929_6518597952_0,308775929,6518597952,0,secondary,36.6,30.96,2,41.9,50.0,0.1613,low,1298.5,open,
normal,2026-08-27 14:00:00,5116580922_7701078363_0,5116580922,7701078363,0,secondary,69.0,31.81,3,48.1,60.0,0.1988,low,1529.1,open,
sudden_congestion,2026-08-27 15:00:00,3158978742_13922150189_0,3158978742,13922150189,0,secondary,234.8,34.29,11,47.1,60.0,0.2143,low,1616.3,open,
heavy_congestion,2026-08-27 18:30:00,3151970850_3151921719_0,3151970850,3151921719,0,secondary,11.2,226.95,3,5.0,38.0,0.8983,severe,1134.7,open,
sudden_congestion,2026-08-27 15:00:00,308532006_3612559950_0,308532006,3612559950,0,secondary,39.1,45.09,2,38.3,50.0,0.2348,low,1725.1,open,
clearing,2026-08-27 21:00:00,2244373906_2244373694_0,2244373906,2244373694,0,primary,64.0,29.04,3,51.3,60.0,0.1452,low,1489.4,open,
peak_hour,2026-08-27 18:30:00,2886936221_2886936220_0,2886936221,2886936220,0,secondary,18.5,153.09,4,15.0,38.0,0.606,heavy,2292.2,open,
accident,2026-08-27 17:30:00,11947260628_11947260629_0,11947260628,11947260629,0,secondary,9.4,155.42,2,14.6,38.0,0.6152,heavy,2272.6,open,
sudden_congestion,2026-08-27 15:00:00,7680113190_3602487137_0,7680113190,3602487137,0,secondary,65.4,64.5,6,28.3,38.0,0.2553,low,1825.2,open,
normal,2026-08-27 14:00:00,660579409_11862986578_0,660579409,11862986578,0,secondary,88.5,47.73,6,30.8,38.0,0.1889,low,1471.1,open,
road_closure,2026-08-27 16:00:00,3207179002_6353976393_0,3207179002,6353976393,0,secondary,8.9,99.42,1,23.0,38.0,0.3935,moderate,2291.2,open,
heavy_congestion,2026-08-27 18:30:00,2593937207_3598313045_0,2593937207,3598313045,0,secondary,20.3,152.32,4,10.3,50.0,0.7934,severe,1573.9,open,
multiple_congested,2026-08-27 18:00:00,7649657359_7649657380_0,7649657359,7649657380,0,primary,258.1,147.42,52,15.8,60.0,0.7371,severe,2325.4,open,
multiple_congested,2026-08-27 18:00:00,12833576168_11460290546_0,12833576168,11460290546,0,secondary,368.6,213.56,107,5.9,38.0,0.8454,severe,1255.0,open,
normal,2026-08-27 14:00:00,4308409810_3975687716_0,4308409810,3975687716,0,motorway_link,332.0,70.17,32,36.1,45.0,0.1973,low,2534.4,open,
sudden_congestion,2026-08-27 15:00:00,7142538114_7142538103_0,7142538114,7142538103,0,secondary,57.1,69.28,5,27.6,38.0,0.2742,low,1910.6,open,
peak_hour,2026-08-27 18:30:00,3174139170_291505394_0,3174139170,291505394,0,primary,107.2,128.82,19,21.4,60.0,0.6441,heavy,2750.9,open,
heavy_congestion,2026-08-27 18:30:00,353736952_1750007586_0,353736952,1750007586,0,secondary,28.6,191.45,7,9.2,38.0,0.7578,severe,1761.8,open,
accident,2026-08-27 17:30:00,2855073232_2855073234_0,2855073232,2855073234,0,secondary,58.8,94.49,8,25.4,50.0,0.4921,moderate,2399.4,open,
heavy_congestion,2026-08-27 18:30:00,2898573399_7532303007_0,2898573399,7532303007,0,secondary,7.8,195.44,2,8.6,38.0,0.7736,severe,1681.3,open,
peak_hour,2026-08-27 18:30:00,1323672251_3602303323_0,1323672251,3602303323,0,primary,84.7,371.02,43,5.0,60.0,0.9276,severe,1855.1,open,
multiple_congested,2026-08-27 18:00:00,4201856844_7587946732_0,4201856844,7587946732,0,secondary,33.2,157.74,7,14.3,38.0,0.6244,heavy,2251.5,open,
accident,2026-08-27 17:30:00,6885035899_6885035897_0,6885035899,6885035897,0,motorway_link,212.7,79.73,23,48.2,120.0,0.598,heavy,3846.4,open,
normal,2026-08-27 14:00:00,7713606169_2236837728_0,7713606169,2236837728,0,trunk,222.5,39.59,12,50.1,60.0,0.165,low,1983.5,open,
normal,2026-08-27 14:00:00,306605193_306605197_0,306605193,306605197,0,primary,23.2,62.57,2,34.4,45.0,0.2346,low,2155.0,open,
normal,2026-08-27 14:00:00,4552508265_3598270228_0,4552508265,3598270228,0,secondary,26.7,34.52,1,41.0,50.0,0.1798,low,1415.7,open,
sudden_congestion,2026-08-27 15:00:00,701228111_11521112899_0,701228111,11521112899,0,primary,12.9,74.92,1,45.0,60.0,0.2497,low,3372.7,open,
normal,2026-08-27 14:00:00,11268552557_2402415834_0,11268552557,2402415834,0,secondary,140.2,47.71,9,30.8,38.0,0.1889,low,1470.7,open,
peak_hour,2026-08-27 18:30:00,7682662072_7682662074_0,7682662072,7682662074,0,secondary,89.9,141.75,17,6.8,60.0,0.8859,severe,970.2,open,
clearing,2026-08-27 21:00:00,662741897_7701752874_0,662741897,7701752874,0,primary,9.3,37.76,0,48.7,60.0,0.1888,low,1837.8,open,
normal,2026-08-27 14:00:00,6308390082_6308390063_0,6308390082,6308390063,0,secondary,67.7,47.66,4,30.8,38.0,0.1887,low,1469.5,open,
peak_hour,2026-08-27 18:30:00,10384248283_10038892963_0,10384248283,10038892963,0,secondary,46.5,161.77,10,7.9,50.0,0.8425,severe,1273.6,open,
heavy_congestion,2026-08-27 18:30:00,309838066_1779447583_0,309838066,1779447583,0,secondary,12.4,240.0,4,5.0,38.0,0.95,severe,1200.0,open,
multiple_congested,2026-08-27 18:00:00,13387038981_13382867232_0,13387038981,13382867232,0,primary,1.4,183.11,0,14.1,45.0,0.6867,heavy,2581.8,open,
normal,2026-08-27 14:00:00,315072782_7694261099_0,315072782,7694261099,0,secondary,7.5,41.41,0,39.2,50.0,0.2157,low,1624.1,open,
peak_hour,2026-08-27 18:30:00,2886925111_12787705862_0,2886925111,12787705862,0,secondary,575.0,211.21,165,6.2,38.0,0.8361,severe,1315.8,open,
